grad(U):0,grad(U):1,grad(U):2,grad(U):3,grad(U):4,grad(U):5,grad(U):6,grad(U):7,grad(U):8
0.00072208,0.00045329,-5.63E-21,0.020585,-0.0007226,-1.24E-20,-5.76E-20,8.90E-21,-1.08E-41
0.00044048,0.00045418,1.11E-20,0.020718,-0.00044046,-6.26E-21,0,0,0
0.00015957,0.00044968,1.66E-20,0.020641,-0.00015996,1.07E-20,0,0,0
-0.0001087,0.00043974,1.10E-20,0.020326,0.00010852,1.08E-20,-1.38E-19,1.70E-20,3.75E-41
-0.00035389,0.00042531,-1.63E-20,0.019757,0.00035394,-1.03E-20,-1.46E-19,1.63E-20,2.84E-39
-0.00056549,0.00040764,2.16E-20,0.018936,0.0005658,-1.08E-20,-2.91E-22,2.10E-22,1.11E-38
-0.0007369,0.00038838,0,0.017887,0.00073619,9.80E-21,0,0,0
-0.00086067,0.00036923,1.06E-20,0.016661,0.00086129,-1.58E-22,-1.69E-19,1.48E-20,2.20E-41
-0.00094298,0.00035146,3.14E-20,0.015322,0.00094243,-1.94E-20,-4.67E-22,1.74E-22,1.55E-38
-0.00098601,0.00033573,1.24E-22,0.013943,0.00098583,7.05E-23,1.84E-19,-1.36E-20,1.29E-41
-0.0010001,0.00032221,-1.02E-20,0.012592,0.0010005,2.84E-22,0,0,0
-0.00099633,0.00031058,2.06E-20,0.011317,0.00099642,-9.34E-21,1.98E-19,-1.24E-20,5.09E-39
-0.00098282,0.00030029,-8.44E-23,0.010149,0.00098244,1.84E-20,2.06E-19,-1.20E-20,-4.98E-39
-0.00096517,0.00029069,1.01E-20,0.0090965,0.00096541,8.88E-21,-2.13E-19,1.16E-20,-1.75E-42
-0.00094987,0.00028145,0,0.0081538,0.00094973,-9.29E-21,0,0,0
-0.00093776,0.00027234,3.05E-20,0.007307,0.00093776,9.10E-21,-4.82E-22,1.40E-22,1.57E-38
-0.00093049,0.00026309,2.56E-20,0.0065372,0.00093067,-5.55E-22,-2.39E-19,1.07E-20,5.32E-39
-0.00092808,0.00025356,0,0.0058257,0.00092843,-9.80E-21,0,0,0
-0.00093055,0.00024398,-1.04E-20,0.005156,0.00093048,-1.07E-20,0,0,0
-0.00093628,0.00023419,6.48E-23,0.0045133,0.00093613,4.05E-22,2.69E-19,-9.91E-21,-3.08E-39
-0.00094528,0.0002244,-5.63E-21,0.003883,0.0009447,1.13E-20,2.78E-22,-6.60E-23,1.65E-39
-0.00095508,0.00021473,-1.52E-22,0.0032527,0.00095557,-6.61E-21,0,0,0
-0.00096816,0.0002052,-5.91E-21,0.0026099,0.00096824,4.23E-22,1.54E-19,-4.74E-21,-5.57E-42
-0.00098287,0.00019595,-1.87E-20,0.0019412,0.00098255,1.49E-20,3.25E-22,-6.48E-23,6.18E-39
-0.0009984,0.00018707,-6.55E-21,0.0012285,0.00099858,-3.27E-22,-1.70E-19,4.60E-21,-2.23E-39
-0.0010164,0.00017867,0,0.00044941,0.0010166,1.43E-21,0,0,0
-0.0010369,0.0001708,7.26E-21,-0.00042787,0.0010374,4.78E-21,-1.88E-19,4.48E-21,-1.05E-41
-0.0010615,0.00016354,3.89E-21,-0.0014439,0.0010617,1.84E-21,-9.91E-20,2.21E-21,-3.13E-42
-0.0010911,0.00015692,-4.22E-21,-0.0026523,0.001091,-1.34E-20,-2.09E-19,4.33E-21,-2.67E-39
-0.0011274,0.00015097,4.61E-21,-0.0041259,0.0011268,-1.27E-20,1.10E-19,-2.11E-21,4.49E-42
-0.0011713,0.00014566,4.93E-21,-0.0059555,0.0011708,-2.03E-21,0,0,0
-0.0012252,0.00014094,-2.66E-21,-0.0082518,0.0012247,6.22E-21,1.23E-19,-2.07E-21,-6.16E-42
-0.0012891,0.00013663,1.90E-23,-0.011132,0.0012894,3.22E-21,-6.46E-20,9.93E-22,-4.11E-40
-0.0013641,0.00013251,-3.30E-21,-0.01471,0.0013645,-1.31E-20,6.82E-20,-9.82E-22,-1.91E-42
-0.0014466,0.00012818,-3.63E-21,-0.019071,0.0014466,1.65E-20,7.17E-20,-9.46E-22,-1.98E-42
-0.0015292,0.00012321,-8.00E-21,-0.02423,0.0015296,7.63E-21,-7.49E-20,8.82E-22,1.86E-42
-0.0016042,0.00011714,0,-0.030136,0.0016043,-2.17E-20,0,0,0
-0.0016608,0.00010967,-9.45E-21,-0.036683,0.001661,1.05E-21,8.19E-20,-7.91E-22,8.87E-40
-0.0016913,0.00010072,-2.60E-21,-0.043752,0.001691,1.31E-20,0,0,0
-0.001689,9.05E-05,-2.80E-21,-0.051279,0.0016893,9.50E-21,0,0,0
-0.0016553,7.93E-05,-5.94E-21,-0.059316,0.001655,-6.34E-22,-4.51E-20,2.79E-22,-1.19E-43
-0.0015904,6.78E-05,0,-0.06808,0.0015901,-2.93E-20,0,0,0
-0.0014993,5.62E-05,-1.72E-21,-0.078001,0.0014987,9.00E-21,7.10E-20,-3.13E-22,-4.72E-40
-0.0013861,4.51E-05,1.89E-21,-0.089844,0.0013858,1.99E-20,-2.40E-20,8.66E-23,1.05E-43
-0.0012558,3.47E-05,2.12E-21,-0.10493,0.0012559,2.84E-21,0,0,0
-0.0011128,2.53E-05,4.73E-21,-0.12578,0.0011129,-9.65E-22,-2.40E-20,5.16E-23,2.02E-40
-0.00095859,1.71E-05,2.78E-21,-0.15788,0.0009567,-2.14E-20,0,0,0
-0.000795,1.02E-05,2.48E-23,-0.21682,0.0007827,-1.46E-20,1.10E-20,-1.12E-23,-6.73E-44
-0.00061692,4.92E-06,-2.64E-21,-0.38682,0.00061782,4.01E-20,9.53E-21,-5.60E-24,-2.02E-43
-0.00034794,5.54E-08,2.84E-23,-0.8707,0.00036673,-1.41E-20,-5.49E-21,8.44E-25,-2.63E-40
0.0014139,8.01E-08,-2.40E-21,-0.010153,-0.0016783,3.76E-22,-8.32E-23,-4.71E-27,1.41E-40
0.0022718,7.46E-06,2.15E-21,0.0098906,-0.0022322,-6.97E-21,0,0,0
0.0025615,1.43E-05,2.10E-21,0.0098461,-0.0024411,-5.30E-22,1.11E-22,-3.80E-23,5.29E-41
0.0027084,2.21E-05,1.32E-21,0.0091537,-0.0026526,1.15E-20,0,0,0
0.0028007,3.09E-05,-1.01E-21,0.0088732,-0.0027935,3.80E-22,-4.80E-22,1.45E-22,4.20E-44
0.0028645,4.07E-05,4.17E-25,0.0087985,-0.0028651,-5.04E-21,2.27E-22,3.23E-24,3.36E-44
0.00291,5.14E-05,-7.11E-22,0.0088422,-0.0029101,4.68E-23,0,0,0
0.0029425,6.29E-05,6.32E-22,0.0089668,-0.0029422,-4.49E-21,0,0,0
0.0029644,7.54E-05,-2.83E-21,0.0091542,-0.0029643,-2.82E-22,1.36E-21,-5.52E-22,1.41E-40
0.0029773,8.88E-05,0,0.009395,-0.0029773,4.16E-21,0,0,0
0.0029819,0.00010326,0,0.0096842,-0.0029819,3.00E-21,0,0,0
0.0029784,0.00011871,1.88E-21,0.010019,-0.0029785,2.06E-22,-1.95E-21,7.11E-22,9.49E-41
0.0029669,0.00013519,-2.70E-21,0.010398,-0.0029668,-2.75E-21,-2.80E-22,-1.28E-23,2.55E-40
0.0029467,0.00015273,8.49E-22,0.01082,-0.0029467,4.36E-21,0,0,0
0.0029175,0.00017133,1.72E-21,0.011284,-0.0029175,2.63E-22,-5.08E-21,1.69E-21,7.27E-43
0.0028786,0.00019098,-1.66E-21,0.011789,-0.0028786,-4.08E-21,0,0,0
0.002829,0.00021164,0,0.012336,-0.002829,-3.43E-21,0,0,0
0.0027677,0.00023327,-3.24E-21,0.01292,-0.0027676,-3.27E-21,6.76E-21,-1.88E-21,-2.23E-40
0.0026935,0.00025578,-4.82E-21,0.013541,-0.0026934,8.99E-21,6.52E-21,-2.00E-21,8.16E-40
0.0026051,0.00027903,-6.31E-21,0.014193,-0.0026051,3.35E-21,-1.54E-20,3.99E-21,-3.05E-42
0.0025012,0.00030281,3.10E-21,0.014872,-0.0025013,-5.59E-21,0,0,0
0.0023805,0.00032689,3.07E-21,0.015572,-0.0023805,-4.53E-23,0,0,0
0.0022416,0.00035104,-3.03E-21,0.016283,-0.0022415,8.88E-23,0,0,0
0.0020832,0.00037456,-1.20E-20,0.016996,-0.0020832,8.45E-21,-3.97E-22,-7.14E-23,2.30E-39
0.0019045,0.00039722,5.99E-21,0.017695,-0.0019044,2.61E-22,-4.16E-20,8.91E-21,1.26E-41
0.001705,0.00041829,2.98E-21,0.018366,-0.0017049,-5.94E-22,0,0,0
0.0014846,0.000437,5.85E-21,0.018986,-0.0014846,-1.37E-20,-4.75E-20,9.02E-21,1.20E-41
0.0012447,0.00045253,-1.57E-23,0.019532,-0.0012449,-1.41E-20,1.02E-19,-1.79E-20,-3.66E-39
0.00098853,0.00046417,-1.14E-20,0.019975,-0.00098814,7.06E-21,5.41E-20,-8.98E-21,1.74E-39
0.0007189,0.00047102,-1.14E-20,0.020284,-0.00071862,6.28E-21,5.76E-20,-8.90E-21,1.08E-41
0.00044207,0.00047258,0,0.020424,-0.00044223,1.18E-20,0,0,0
0.00016675,0.00046858,5.00E-23,0.020363,-0.0001673,1.58E-22,-6.51E-20,8.48E-21,-1.55E-39
-9.67E-05,0.00045924,-1.09E-20,0.020073,9.64E-05,-2.14E-20,0,0,0
-0.00033868,0.00044541,-5.47E-21,0.019537,0.00033837,1.00E-20,2.18E-19,-2.44E-20,-5.70E-39
-0.00054865,0.00042825,9.84E-23,0.018755,0.00054822,1.58E-20,-1.53E-19,1.58E-20,-5.49E-39
-0.00071842,0.00040943,-5.41E-21,0.01775,0.00071811,-1.00E-20,0,0,0
-0.00084376,0.0003904,-1.05E-20,0.016565,0.00084407,9.70E-21,0,0,0
-0.00092765,0.00037275,-5.23E-21,0.015264,0.00092695,9.59E-21,-1.76E-19,1.40E-20,-5.15E-39
-0.00097227,0.00035698,-1.24E-22,0.013916,0.0009723,-9.48E-21,-1.83E-19,1.32E-20,-1.32E-41
-0.00098873,0.00034342,-5.24E-21,0.012586,0.00098886,9.06E-21,0,0,0
-0.0009866,0.0003316,-6.26E-23,0.011324,0.0009862,-9.71E-23,-3.95E-19,2.45E-20,-1.01E-38
-0.00097306,0.0003211,1.01E-20,0.010163,0.0009731,-1.87E-20,0,0,0
-0.00095621,0.0003113,-1.01E-20,0.0091117,0.00095641,1.49E-22,0,0,0
-0.0009409,0.00030169,-5.18E-21,0.0081662,0.00094082,9.50E-21,0,0,0
-0.00092877,0.00029212,7.89E-23,0.0073159,0.00092877,4.69E-21,-2.29E-19,1.08E-20,-5.23E-39
-0.00092149,0.00028234,-1.55E-20,0.0065417,0.00092125,-9.51E-21,-1.19E-19,5.19E-21,2.09E-42
-0.00091906,0.00027235,0,0.0058255,0.00091861,-4.98E-21,0,0,0
-0.00091987,0.00026215,0,0.0051526,0.00092031,5.46E-21,0,0,0
-0.00092558,0.00025182,1.64E-20,0.0045056,0.00092559,-6.19E-21,-1.35E-19,4.92E-21,1.53E-39
-0.00093373,0.0002414,-3.95E-23,0.0038725,0.00093386,-1.16E-20,1.41E-19,-4.83E-21,-1.63E-39
-0.00094516,0.00023103,5.82E-21,0.0032401,0.00094446,6.15E-21,1.47E-19,-4.68E-21,4.85E-42
-0.0009574,0.00022081,1.20E-20,0.002594,0.00095699,-8.15E-21,0,0,0
-0.00097127,0.00021087,6.26E-21,0.0019237,0.00097124,-7.36E-21,3.23E-19,-9.13E-21,-6.19E-39
-0.00098761,0.0002013,-3.20E-21,0.0012082,0.00098729,1.55E-20,1.69E-19,-4.47E-21,-1.14E-39
-0.0010056,0.00019218,0,0.00042387,0.0010055,8.31E-21,0,0,0
-0.0010269,0.00018361,-7.29E-21,-0.00045916,0.0010265,1.08E-22,0,0,0
-0.0010507,0.00017565,-7.91E-21,-0.0014828,0.0010512,-6.10E-21,0,0,0
-0.0010811,0.00016833,-8.44E-21,-0.0027021,0.0010809,7.60E-21,1.04E-19,-2.15E-21,8.89E-40
-0.0011174,0.00016167,4.59E-21,-0.0041906,0.0011171,6.07E-21,-1.10E-19,2.11E-21,-4.49E-42
-0.0011621,0.00015564,0,-0.0060396,0.0011616,-2.73E-21,0,0,0
-0.001216,0.00015017,5.48E-21,-0.0083575,0.0012158,-3.54E-22,-6.11E-20,9.99E-22,-3.54E-40
-0.0012799,0.00014511,-6.10E-21,-0.011263,0.0012806,-5.04E-21,1.73E-22,-1.96E-23,8.22E-40
-0.0013549,0.00014016,3.31E-21,-0.014869,0.0013549,-8.61E-23,0,0,0
-0.0014357,0.00013498,3.64E-21,-0.019246,0.0014355,-9.06E-21,0,0,0
-0.0015149,0.00012911,-6.07E-21,-0.024409,0.0015156,7.22E-22,7.49E-20,-8.82E-22,-1.86E-42
-0.0015866,0.00012212,0,-0.030294,0.0015863,9.64E-21,0,0,0
-0.0016381,0.00011377,4.74E-21,-0.03679,0.0016379,-7.19E-21,0,0,0
-0.0016627,0.00010399,2.60E-21,-0.043782,0.0016625,-7.74E-21,4.22E-20,-3.42E-22,1.58E-43
-0.0016553,9.30E-05,2.80E-21,-0.051214,0.0016555,-1.21E-21,4.36E-20,-3.06E-22,1.26E-44
-0.0016166,8.13E-05,-2.99E-21,-0.059146,0.0016167,9.63E-21,4.51E-20,-2.79E-22,1.19E-43
-0.0015483,6.92E-05,0,-0.067798,0.0015483,1.66E-20,0,0,0
-0.0014546,5.73E-05,3.44E-21,-0.077611,0.0014548,-5.56E-22,-2.36E-20,1.02E-22,2.36E-40
-0.0013414,4.58E-05,-1.89E-21,-0.089343,0.0013411,2.17E-21,0,0,0
-0.0012119,3.52E-05,-2.11E-21,-0.10433,0.0012117,-6.98E-22,-2.40E-20,6.30E-23,-9.39E-44
-0.0010714,2.57E-05,-2.37E-21,-0.12508,0.0010704,-9.72E-21,0,0,0
-0.00091974,1.73E-05,-1.43E-21,-0.15706,0.0009174,9.69E-21,0,0,0
-0.00075951,1.04E-05,-2.48E-23,-0.21588,0.00074849,-8.01E-22,-1.09E-20,1.02E-23,6.87E-44
-0.00058903,4.98E-06,2.64E-21,-0.38548,0.00058685,-1.05E-20,0,0,0
-0.00033103,8.02E-08,-2.20E-21,-0.86763,0.00035087,3.65E-23,0,0,0
0.0013851,3.37E-07,-2.45E-21,0.0027766,-0.0016513,-2.71E-21,-8.13E-23,-2.51E-24,4.14E-42
0.0022288,7.94E-06,-1.06E-21,0.013723,-0.0021841,3.06E-20,-1.44E-22,2.09E-23,-5.90E-41
0.0025145,1.50E-05,-1.08E-21,0.011186,-0.0023958,-1.26E-20,-3.47E-22,7.52E-23,-5.19E-41
0.0026597,2.30E-05,0,0.0098301,-0.0026051,-1.77E-20,0,0,0
0.0027512,3.22E-05,-1.52E-21,0.0092811,-0.0027442,-4.28E-22,4.80E-22,-1.45E-22,-4.20E-44
0.0028144,4.23E-05,4.19E-22,0.0090629,-0.002815,1.74E-21,2.23E-22,3.36E-24,3.32E-41
0.0028596,5.34E-05,7.12E-22,0.0090173,-0.0028597,2.49E-21,8.95E-22,-2.07E-22,3.36E-44
0.002892,6.54E-05,5.92E-24,0.0090805,-0.0028917,9.59E-22,-9.75E-22,2.38E-22,-4.34E-41
0.002914,7.83E-05,1.71E-21,0.0092224,-0.0029138,-2.70E-21,1.05E-21,-2.66E-22,5.61E-45
0.002927,9.22E-05,0,0.0094276,-0.002927,2.12E-21,0,0,0
0.0029319,0.0001072,0,0.0096876,-0.0029318,0,0,0,0
0.0029286,0.00012319,-1.91E-21,0.0099975,-0.0029287,4.97E-23,0,0,0
0.0029175,0.00014028,-9.32E-22,0.010354,-0.0029174,-2.45E-21,-2.75E-22,-1.32E-23,8.80E-41
0.0028978,0.00015845,8.94E-22,0.010756,-0.0028979,-1.99E-22,2.85E-21,-7.75E-22,-1.21E-43
0.0028693,0.0001777,-1.71E-21,0.011201,-0.0028693,2.32E-21,0,0,0
0.0028312,0.00019805,-8.59E-22,0.011689,-0.0028311,9.70E-24,0,0,0
0.0027825,0.00021942,0,0.012218,-0.0027824,-3.36E-23,0,0,0
0.0027221,0.00024178,3.28E-21,0.012785,-0.0027221,-3.20E-21,3.67E-22,3.26E-23,4.42E-40
0.0026492,0.00026501,1.58E-21,0.013388,-0.0026492,-6.04E-21,7.21E-21,-1.94E-21,-4.04E-40
0.0025624,0.00028892,-3.19E-21,0.014023,-0.0025624,2.68E-21,1.54E-20,-3.99E-21,3.05E-42
0.0024603,0.0003135,0,0.014685,-0.0024604,5.53E-21,0,0,0
0.0023417,0.0003383,0,0.015368,-0.0023416,0,0,0,0
0.0022053,0.00036301,3.11E-21,0.016062,-0.0022052,-4.47E-21,0,0,0
0.0020499,0.00038734,-3.01E-23,0.016758,-0.0020499,-2.19E-22,1.98E-20,-4.33E-21,-5.71E-40
0.0018745,0.00041056,-8.98E-21,0.017442,-0.0018745,8.27E-21,0,0,0
0.001679,0.00043213,-2.97E-21,0.018098,-0.0016789,2.10E-22,-2.28E-20,4.35E-21,-2.76E-42
0.0014633,0.00045141,-5.82E-21,0.018705,-0.0014632,3.26E-21,0,0,0
0.0012288,0.00046752,1.45E-20,0.019242,-0.0012287,9.10E-23,-5.11E-20,8.88E-21,1.83E-39
0.00097741,0.00047965,5.69E-21,0.01968,-0.00097748,-1.31E-20,0,0,0
0.00071412,0.00048716,1.13E-20,0.019989,-0.00071378,-3.51E-22,5.80E-20,-8.62E-21,-9.88E-42
0.00044287,0.00048939,0,0.020136,-0.00044341,6.17E-21,0,0,0
0.00017393,0.00048606,-1.11E-20,0.02009,-0.000174,1.37E-22,-4.80E-23,-1.34E-22,3.07E-39
-8.55E-05,0.00047747,0,0.019824,8.50E-05,5.28E-21,0,0,0
-0.00032427,0.0004643,1.08E-20,0.019319,0.00032343,-3.94E-23,-7.27E-20,8.04E-21,2.86E-39
-0.0005318,0.00044774,-1.08E-20,0.018575,0.00053118,-1.01E-20,0,0,0
-0.00069994,0.00042936,5.38E-21,0.017612,0.00070042,-1.31E-22,8.01E-20,-7.38E-21,-6.27E-42
-0.00082766,0.00041077,0,0.016468,0.00082709,1.58E-22,0,0,0
-0.00091152,0.00039316,-1.05E-20,0.015205,0.00091155,-9.33E-21,8.76E-20,-6.80E-21,-1.33E-39
-0.00095854,0.00037751,-1.05E-20,0.013887,0.00095885,2.22E-22,1.83E-19,-1.32E-20,1.32E-41
-0.0009774,0.00036383,1.05E-20,0.012579,0.00097716,5.57E-23,9.49E-20,-6.25E-21,1.29E-39
-0.00097605,0.00035188,-2.06E-20,0.011331,0.00097584,5.01E-21,1.97E-19,-1.22E-20,5.06E-39
-0.00096331,0.00034118,0,0.010176,0.00096361,9.29E-21,0,0,0
-0.00094725,0.00033117,0,0.0091254,0.00094726,-4.71E-21,0,0,0
-0.00093192,0.00032136,5.19E-21,0.0081787,0.00093161,1.39E-23,1.10E-19,-5.41E-21,8.84E-43
-0.00091896,0.00031133,-1.03E-20,0.0073248,0.00091924,4.04E-23,0,0,0
-0.00091166,0.00030118,-1.05E-20,0.0065461,0.00091143,2.38E-22,1.19E-19,-5.19E-21,-2.09E-42
-0.00090839,0.00029073,0,0.005827,0.00090838,4.99E-21,0,0,0
-0.00090918,0.00027999,0,0.0051492,0.00090962,5.55E-21,0,0,0
-0.00091487,0.00026903,-1.10E-20,0.0044988,0.00091449,-4.84E-23,-1.34E-19,4.77E-21,3.60E-42
-0.00092218,0.00025802,5.59E-21,0.003862,0.00092235,4.15E-22,0,0,0
-0.00093277,0.00024701,8.76E-21,0.0032266,0.00093268,6.39E-21,-1.47E-19,4.68E-21,-4.85E-42
-0.00094499,0.00023614,-6.10E-21,0.00258,0.00094501,5.82E-22,-1.53E-19,4.53E-21,5.62E-42
-0.00095884,0.00022551,1.25E-20,0.0019052,0.00095915,-3.56E-21,-1.61E-19,4.53E-21,2.06E-39
-0.00097599,0.00021526,1.33E-20,0.0011859,0.00097518,-7.95E-21,-8.48E-20,2.27E-21,2.87E-39
-0.00099396,0.00020546,0,0.00039836,0.00099348,-4.14E-21,0,0,0
-0.0010152,0.00019621,3.78E-21,-0.00048927,0.0010147,-5.60E-21,0,0,0
-0.0010398,0.00018755,4.02E-21,-0.0015217,0.0010397,2.63E-22,9.85E-20,-2.10E-21,3.19E-42
-0.0010694,0.00017953,4.25E-21,-0.0027531,0.0010697,5.81E-21,0,0,0
-0.0011066,0.00017217,-4.61E-21,-0.0042552,0.0011063,6.01E-23,0,0,0
-0.0011512,0.00016543,0,-0.0061222,0.0011512,2.97E-23,0,0,0
-0.0012051,0.00015923,-2.76E-21,-0.0084632,0.0012056,-5.62E-21,1.53E-22,-2.02E-23,3.50E-40
-0.0012699,0.00015338,3.10E-21,-0.011397,0.0012702,3.05E-22,6.44E-20,-9.73E-22,-4.11E-40
-0.001344,0.00014763,0,-0.015026,0.0013437,6.02E-21,0,0,0
-0.0014223,0.00014158,-1.89E-21,-0.019417,0.0014225,-4.55E-21,0,0,0
-0.0014998,0.00013482,6.09E-21,-0.024578,0.0014996,2.47E-22,3.72E-20,-4.19E-22,4.36E-43
-0.0015664,0.00012694,-2.25E-21,-0.030439,0.0015661,4.92E-21,0,0,0
-0.0016129,0.0001177,0,-0.036883,0.0016126,7.13E-21,0,0,0
-0.0016316,0.00010713,5.23E-21,-0.043798,0.0016318,7.64E-21,-4.22E-20,3.42E-22,-1.58E-43
-0.0016199,9.55E-05,1.38E-21,-0.051135,0.0016198,-8.31E-21,-4.36E-20,3.06E-22,-1.26E-44
-0.001577,8.31E-05,2.99E-21,-0.058962,0.0015766,-8.90E-21,0,0,0
-0.0015053,7.06E-05,0,-0.067504,0.001505,-6.45E-21,0,0,0
-0.0014099,5.83E-05,-1.75E-21,-0.077211,0.0014096,5.31E-22,2.34E-20,-9.39E-23,-1.20E-40
-0.001295,4.66E-05,0,-0.088845,0.0012953,-2.06E-21,0,0,0
-0.0011672,3.57E-05,-3.18E-21,-0.10373,0.0011666,7.65E-22,2.40E-20,-6.30E-23,9.39E-44
-0.0010275,2.60E-05,-1.21E-21,-0.12438,0.0010272,2.66E-21,0,0,0
-0.00088004,1.75E-05,1.43E-21,-0.15626,0.00087752,-9.12E-21,1.16E-20,-1.57E-23,1.40E-44
-0.00072403,1.05E-05,2.43E-23,-0.21497,0.00071382,8.49E-21,1.09E-20,-1.02E-23,-6.87E-44
-0.00055945,5.03E-06,1.36E-21,-0.38419,0.00055559,2.50E-20,0,0,0
-0.00031387,1.08E-07,1.36E-23,-0.86472,0.00033476,-1.57E-20,-2.71E-21,4.15E-25,-6.80E-41
0.001355,7.45E-07,2.35E-21,0.015446,-0.0016212,-2.52E-20,1.47E-25,-2.49E-24,-1.40E-40
0.0021842,8.41E-06,-4.33E-21,0.017493,-0.0021353,2.54E-21,1.28E-23,-1.07E-23,1.47E-40
0.0024659,1.56E-05,-1.03E-21,0.012507,-0.0023495,5.74E-21,5.97E-22,-7.36E-23,-5.39E-41
0.0026094,2.38E-05,0,0.010499,-0.0025561,9.64E-21,0,0,0
0.0026999,3.33E-05,1.52E-21,0.0096851,-0.0026931,1.83E-21,4.73E-22,-6.98E-23,2.66E-44
0.0027626,4.37E-05,8.50E-22,0.0093253,-0.0027632,6.01E-21,-2.95E-22,8.96E-23,1.77E-41
0.0028076,5.51E-05,3.48E-22,0.0091916,-0.0028076,-1.64E-21,-8.95E-22,2.07E-22,-3.36E-44
0.0028398,6.75E-05,-1.27E-21,0.009194,-0.0028395,-7.48E-22,-1.93E-22,-4.59E-24,8.65E-41
0.0028618,8.08E-05,5.76E-22,0.0092907,-0.0028617,1.35E-22,-1.05E-21,2.66E-22,-5.61E-45
0.002875,9.52E-05,0,0.0094609,-0.0028749,-2.12E-21,0,0,0
0.0028801,0.00011057,0,0.0096919,-0.00288,-3.08E-21,0,0,0
0.0028773,0.00012705,9.69E-22,0.0099768,-0.0028772,-2.95E-21,2.84E-21,-6.74E-22,-4.76E-44
0.0028664,0.00014466,9.31E-22,0.010312,-0.0028664,5.13E-21,2.70E-21,-7.32E-22,-8.63E-41
0.0028474,0.00016337,1.80E-21,0.010693,-0.0028474,2.69E-21,-2.85E-21,7.75E-22,1.21E-43
0.0028195,0.00018321,0,0.01112,-0.0028195,-4.35E-21,0,0,0
0.0027822,0.00020415,8.57E-22,0.01159,-0.0027821,-1.40E-22,3.40E-21,-8.38E-22,-1.29E-43
0.0027344,0.00022615,0,0.012101,-0.0027344,5.37E-21,0,0,0
0.0026753,0.00024913,1.60E-23,0.012652,-0.0026752,2.11E-22,-7.13E-21,1.84E-21,-2.19E-40
0.0026037,0.00027301,1.61E-21,0.013238,-0.0026037,-3.25E-21,0,0,0
0.0025184,0.00029764,3.18E-21,0.013856,-0.0025184,-3.58E-23,0,0,0
0.0024182,0.00032277,0,0.014501,-0.0024182,0,0,0,0
0.0023018,0.00034829,0,0.015167,-0.0023018,4.81E-21,0,0,0
0.0021679,0.00037357,-4.65E-21,0.015845,-0.0021679,2.93E-22,-1.95E-20,4.12E-21,3.11E-40
0.0020155,0.00039846,6.11E-21,0.016525,-0.0020155,-8.83E-21,0,0,0
0.0018438,0.00042233,6.06E-21,0.017194,-0.0018439,-4.18E-21,2.18E-20,-4.23E-21,5.50E-40
0.0016523,0.00044446,-2.98E-21,0.017835,-0.0016523,3.87E-21,2.28E-20,-4.35E-21,2.76E-42
0.0014412,0.00046423,0,0.018431,-0.0014412,7.27E-21,0,0,0
0.0012122,0.00048092,-8.68E-21,0.018958,-0.0012117,2.32E-22,-2.59E-20,4.29E-21,-2.51E-42
0.0009663,0.00049371,0,0.019392,-0.00096612,2.91E-21,0,0,0
0.00070776,0.0005018,2.83E-21,0.0197,-0.00070826,1.75E-22,-5.80E-20,8.62E-21,9.88E-42
0.00044367,0.00050476,0,0.019854,-0.00044368,-1.18E-20,0,0,0
0.00018032,0.00050225,-5.00E-23,0.019823,-0.0001798,-1.58E-22,6.51E-20,-8.35E-21,-1.52E-39
-7.43E-05,0.00049449,0,0.019578,7.45E-05,2.08E-22,0,0,0
-0.00030906,0.00048208,3.56E-23,0.019104,0.00030919,-1.03E-22,7.25E-20,-7.79E-21,-7.63E-42
-0.00051496,0.00046619,0,0.018398,0.00051468,1.03E-20,0,0,0
-0.00068306,0.00044833,5.41E-21,0.017474,0.00068325,9.06E-24,-8.01E-20,7.38E-21,6.27E-42
-0.00081075,0.00043017,0,0.016371,0.00081041,-5.01E-21,0,0,0
-0.00089619,0.00041276,1.60E-20,0.015144,0.00089631,-1.63E-22,-2.22E-22,1.02E-22,3.97E-39
-0.0009456,0.00039723,1.05E-20,0.013856,0.00094541,9.33E-21,0,0,0
-0.00096606,0.00038351,-2.20E-23,0.01257,0.0009654,-1.50E-23,-1.89E-19,1.24E-20,-2.58E-39
-0.0009655,0.0003716,1.03E-20,0.011337,0.00096542,-9.54E-21,0,0,0
-0.00095437,0.00036069,0,0.010188,0.00095399,0,0,0,0
-0.00093829,0.00035047,5.26E-21,0.0091399,0.00093797,4.66E-21,0,0,0
-0.00092213,0.00034037,-8.26E-23,0.0081919,0.00092218,-8.07E-23,-1.10E-19,5.41E-21,-8.84E-43
-0.00090915,0.00033014,0,0.0073344,0.00090956,-9.75E-21,0,0,0
-0.00090101,0.00031961,1.05E-20,0.0065514,0.0009013,2.16E-24,1.18E-19,-5.03E-21,1.97E-42
-0.00089772,0.0003087,-5.41E-21,0.0058276,0.00089767,5.12E-21,0,0,0
-0.0008985,0.0002975,0,0.0051458,0.00089835,-5.56E-21,0,0,0
-0.00090252,0.00028594,-5.53E-21,0.004492,0.00090277,2.45E-22,1.34E-19,-4.77E-21,-3.60E-42
-0.00091063,0.00027434,0,0.0038534,0.00091028,8.91E-21,0,0,0
-0.00091955,0.0002627,-5.80E-21,0.0032149,0.00092023,-6.82E-21,-7.31E-20,2.26E-21,-4.54E-40
