U:0,U:1,U:2
0.027664,0.002263,-1.08E-20
0.02808,0.0021238,1.78E-20
0.028445,0.001993,-2.31E-21
0.02876,0.0018698,-1.19E-20
0.029025,0.0017534,0
0.029242,0.0016434,2.57E-21
0.029412,0.0015393,-2.72E-21
0.029538,0.0014407,1.28E-20
0.029619,0.0013472,-8.97E-21
0.029658,0.0012586,0
0.029656,0.0011745,1.52E-20
0.029612,0.0010946,-1.45E-20
0.029525,0.0010187,0
0.029394,0.00094629,0
0.029216,0.00087719,-2.25E-21
0.028991,0.00081105,-2.47E-21
0.028714,0.00074755,-1.20E-20
0.028386,0.0006864,1.01E-20
0.028006,0.00062736,1.55E-21
0.027575,0.00057027,-1.00E-20
0.027095,0.00051502,-3.19E-24
0.026569,0.00046157,8.70E-21
0.025999,0.00041,-1.01E-23
0.025386,0.00036039,8.89E-21
0.02473,0.00031291,4.17E-24
0.024027,0.00026772,-1.61E-20
0.023271,0.00022503,1.11E-20
0.02245,0.00018505,-6.81E-21
0.021548,0.00014803,6.65E-21
0.020541,0.0001142,-7.39E-21
0.019393,8.38E-05,0
0.018051,5.73E-05,0
0.016424,3.47E-05,2.87E-21
0.014349,1.68E-05,-2.72E-21
0.011425,4.21E-06,-6.71E-22
0.0058747,-1.44E-07,-1.05E-21
0.0021487,0.0020381,-1.24E-18
0.0040193,0.0038353,-6.59E-22
0.004826,0.0045448,0
0.0053255,0.0049376,0
0.0057134,0.0052064,3.18E-22
0.0060523,0.005413,1.29E-19
0.0063697,0.0055838,-1.07E-19
0.0066799,0.0057317,7.22E-22
0.0069921,0.0058641,8.11E-20
0.0073124,0.0059854,-7.40E-20
0.0076457,0.0060981,0
0.0079959,0.0062038,6.18E-20
0.0083666,0.0063032,-5.90E-20
0.0087608,0.0063962,4.21E-22
0.0091815,0.0064822,2.60E-20
0.0096313,0.0065601,-2.45E-20
0.010112,0.0066281,0
0.010627,0.0066839,-2.21E-20
0.011176,0.0067248,9.61E-22
0.011759,0.0067478,2.12E-20
0.012378,0.0067493,0
0.01303,0.006726,-1.19E-21
0.013713,0.0066748,-1.11E-21
0.014423,0.0065933,1.84E-20
0.015156,0.0064796,-1.81E-20
0.015907,0.0063336,0
0.016671,0.006156,0
0.017441,0.0059495,0
0.018213,0.0057176,-1.50E-20
0.018983,0.0054655,1.49E-20
0.019746,0.0051986,6.76E-23
0.020499,0.004923,1.44E-20
0.021242,0.0046445,-1.45E-20
0.02197,0.0043683,1.43E-20
0.022684,0.004099,-1.26E-20
0.02338,0.0038401,-1.84E-21
0.024056,0.003594,1.64E-20
0.02471,0.0033623,-1.97E-21
0.025337,0.0031456,-1.52E-20
0.025934,0.0029438,0
0.026496,0.0027562,-1.99E-21
0.027019,0.0025819,2.04E-21
0.027501,0.0024197,-1.45E-20
0.027937,0.0022685,1.07E-20
0.028327,0.0021272,8.78E-21
0.028669,0.0019947,-6.81E-21
0.028962,0.0018701,2.39E-21
0.029208,0.0017527,9.83E-21
0.029408,0.0016419,-5.13E-21
0.029563,0.0015372,0
0.029675,0.001438,1.42E-21
0.029744,0.0013442,-1.19E-20
0.029773,0.0012552,2.53E-20
0.02976,0.0011708,-1.69E-21
0.029707,0.0010906,-1.62E-20
0.029612,0.0010144,0
0.029473,0.00094176,-8.37E-21
0.029289,0.00087238,3.39E-21
0.029057,0.00080595,9.79E-21
0.028776,0.00074216,1.33E-21
0.028443,0.00068074,1.44E-21
0.02806,0.00062146,-3.10E-21
0.027628,0.00056416,-5.00E-21
0.027148,0.00050875,7.17E-21
0.026623,0.00045523,7.70E-21
0.026055,0.00040366,-1.65E-20
0.025444,0.00035415,8.84E-21
0.024791,0.00030684,-5.91E-22
0.02409,0.00026192,6.43E-22
0.023334,0.00021959,-6.89E-22
0.022513,0.00018006,-7.50E-22
0.021609,0.00014355,-5.81E-21
0.020597,0.00011032,7.37E-21
0.019442,8.06E-05,4.16E-21
0.018088,5.47E-05,-4.80E-21
0.016447,3.29E-05,-7.11E-22
0.014352,1.57E-05,-8.96E-24
0.011402,3.63E-06,-6.62E-22
0.0058249,-4.63E-07,0
0.0023253,0.0022289,1.18E-21
0.004349,0.0042024,6.46E-22
0.0052218,0.0049856,3.42E-19
0.0057593,0.0054198,-4.38E-19
0.0061735,0.0057163,1.60E-19
0.0065332,0.0059436,2.48E-22
0.0068682,0.0061306,2.40E-24
0.0071949,0.0062916,-3.53E-22
0.007523,0.006435,3.07E-22
0.0078596,0.0065653,3.98E-24
0.0082098,0.0066853,0
0.008578,0.0067965,0
0.0089681,0.0068994,5.57E-20
0.0093832,0.0069937,-5.27E-20
0.0098264,0.0070785,0
0.0103,0.0071522,-2.35E-20
0.010807,0.0072125,2.26E-20
0.011347,0.0072566,3.24E-22
0.011922,0.0072814,1.94E-20
0.012532,0.0072833,-1.94E-20
0.013174,0.0072589,1.83E-20
0.013847,0.0072048,-1.74E-20
0.014547,0.0071184,-1.53E-20
0.015269,0.0069977,1.56E-20
0.016008,0.0068422,0
0.016758,0.0066528,0
0.017513,0.0064318,-1.39E-20
0.018268,0.0061831,2.53E-22
0.019018,0.0059116,2.85E-20
0.01976,0.0056233,-1.41E-20
0.020491,0.0053244,2.62E-21
0.021209,0.0050212,0
0.021912,0.0047194,-1.75E-21
0.022601,0.0044242,-1.69E-21
0.023274,0.0041396,1.55E-20
0.02393,0.0038685,-1.41E-20
0.024566,0.003613,-3.55E-21
0.025181,0.003374,0
0.02577,0.0031517,-1.82E-21
0.02633,0.0029456,0
0.026858,0.0027548,0
0.027349,0.0025781,0
0.0278,0.0024141,1.42E-20
0.028209,0.0022617,-1.68E-20
0.028573,0.0021194,-1.09E-20
0.028891,0.0019862,9.00E-21
0.029164,0.0018613,0
0.029391,0.0017436,0
0.029574,0.0016328,3.82E-21
0.029714,0.001528,-1.07E-20
0.029812,0.001429,1.12E-20
0.029869,0.0013353,0
0.029887,0.0012464,-1.56E-21
0.029865,0.0011621,-1.67E-21
0.029803,0.0010821,1.81E-21
0.0297,0.0010059,9.62E-22
0.029553,0.00093331,-8.35E-21
0.029362,0.00086396,9.01E-21
0.029124,0.00079752,0
0.028837,0.00073372,0
0.028501,0.00067228,0
0.028115,0.00061299,1.55E-21
0.027681,0.00055572,0
0.027201,0.00050039,0
0.026677,0.00044702,0
0.026111,0.00039565,-1.03E-21
0.025503,0.00034643,0
0.024851,0.00029949,-9.45E-21
0.024152,0.00025502,5.09E-21
0.023397,0.00021321,6.90E-22
0.022574,0.00017428,6.02E-21
0.021667,0.00013844,-8.30E-22
0.02065,0.00010593,0
0.019486,7.70E-05,5.16E-22
0.018121,5.19E-05,0
0.016464,3.09E-05,7.15E-22
0.014349,1.44E-05,-9.03E-22
0.011373,3.01E-06,6.52E-22
0.0057713,-8.13E-07,0
0.0025044,0.0024335,0
0.0046862,0.0046001,6.38E-19
0.0056306,0.0054651,-6.67E-19
0.0062111,0.0059455,2.14E-19
0.0066564,0.006273,1.56E-19
0.0070414,0.0065233,-1.23E-19
0.0073991,0.0067282,1.01E-19
0.0077472,0.0069037,-7.28E-22
0.0080967,0.0070586,-7.67E-20
0.0084552,0.0071981,2.69E-22
0.0088284,0.0073248,0
0.009221,0.0074402,-5.67E-20
0.0096369,0.0075444,5.32E-20
0.01008,0.0076369,0
0.010552,0.0077162,2.31E-20
0.011056,0.00778,-2.18E-20
0.011593,0.0078257,-3.30E-22
0.012164,0.00785,-2.02E-20
0.012769,0.0078494,1.93E-20
0.013406,0.0078204,1.78E-20
0.014072,0.0077595,-3.49E-22
0.014764,0.0076641,-1.77E-20
0.015476,0.0075322,1.52E-20
0.016204,0.0073634,-1.55E-20
0.01694,0.0071584,0
0.017679,0.0069198,-8.70E-22
0.018416,0.0066515,-8.92E-22
0.019145,0.0063587,8.29E-22
0.019864,0.0060476,1.41E-20
0.020569,0.0057247,-1.41E-20
0.021259,0.0053967,-8.37E-22
0.021934,0.0050696,-1.30E-20
0.022594,0.0047489,1.24E-20
0.023239,0.004439,1.68E-21
0.023868,0.0041434,-1.69E-21
0.024481,0.0038643,-1.43E-20
0.025076,0.0036031,1.55E-20
0.02565,0.0033601,-1.73E-21
0.026201,0.0031352,1.82E-21
0.026725,0.0029275,1.47E-20
0.027218,0.0027357,-7.28E-24
0.027676,0.0025585,-1.55E-20
0.028097,0.0023945,0
0.028478,0.0022422,0
0.028816,0.0021002,-1.06E-21
0.029111,0.0019675,-1.10E-21
0.029363,0.0018431,1.15E-21
0.029572,0.0017262,-9.64E-21
0.029738,0.0016159,1.89E-20
0.029863,0.0015119,-1.06E-20
0.029948,0.0014135,0
0.029993,0.0013204,0
0.03,0.0012322,1.58E-21
0.029969,0.0011484,1.68E-21
0.029898,0.0010689,0
0.029786,0.00099313,-9.70E-22
0.029632,0.00092092,-1.04E-21
0.029435,0.00085189,-1.13E-21
0.02919,0.00078575,0
0.028898,0.0007222,-1.05E-20
0.028558,0.000661,1.14E-20
0.028169,0.00060196,7.64E-22
0.027734,0.00054496,0
0.027254,0.00048994,-8.83E-22
0.026731,0.00043692,-8.57E-21
0.026167,0.00038597,7.65E-21
0.02556,0.00033723,5.44E-22
0.024911,0.00029085,5.91E-22
0.024212,0.00024701,6.30E-22
0.023457,0.0002059,0
0.022633,0.00016773,1.12E-21
0.021722,0.00013271,-4.09E-22
0.020699,0.00010107,4.55E-22
0.019525,7.31E-05,-4.65E-21
0.018147,4.89E-05,-1.43E-24
0.016474,2.87E-05,2.83E-21
0.01434,1.31E-05,7.15E-21
0.011338,2.37E-06,-6.52E-21
0.0057137,-1.19E-06,0
0.0026989,0.0026643,1.11E-18
0.0050491,0.0050484,-6.18E-19
0.0060722,0.0060046,-3.19E-22
0.0067017,0.0065361,2.08E-19
0.0071838,0.0068975,-1.52E-19
0.0076,0.0071723,4.63E-22
0.0079866,0.0073958,0
0.0083628,0.0075855,3.61E-24
0.0087408,0.007751,-2.85E-22
0.0091286,0.0078975,-6.48E-20
0.0095326,0.0080278,5.92E-20
0.0099575,0.0081431,0
0.010407,0.008243,0
0.010885,0.0083265,0
0.011393,0.0083916,1.66E-22
0.011933,0.0084357,0
0.012505,0.0084555,2.94E-22
0.01311,0.0084476,5.71E-22
0.013745,0.0084087,2.78E-22
0.014407,0.0083354,0
0.015092,0.0082251,1.57E-20
0.015795,0.0080763,-1.49E-20
0.016511,0.0078885,1.44E-20
0.017233,0.007663,-3.07E-22
0.017954,0.0074024,-2.81E-22
0.018669,0.0071111,-1.25E-20
0.019375,0.0067945,-3.91E-22
0.020066,0.006459,-8.12E-22
0.020741,0.0061115,-1.40E-20
0.0214,0.0057587,2.56E-20
0.022042,0.005407,-1.17E-20
0.022669,0.005062,-7.56E-22
0.02328,0.0047283,-1.16E-20
0.023877,0.0044095,1.26E-20
0.02446,0.0041083,1.28E-20
0.025028,0.003826,-1.30E-20
0.02558,0.0035633,-1.33E-20
0.026114,0.0033202,2.89E-20
0.026626,0.0030959,-1.48E-20
0.027113,0.0028892,1.44E-20
0.027572,0.0026989,-1.57E-20
0.027999,0.0025232,0
0.02839,0.0023608,-9.74E-22
0.028743,0.0022101,0
0.029056,0.0020698,1.07E-21
0.029329,0.0019387,1.86E-23
0.02956,0.0018158,-1.15E-21
0.02975,0.0017003,-1.18E-21
0.0299,0.0015915,-9.99E-21
0.03001,0.0014888,1.05E-20
0.030082,0.0013916,0
0.030116,0.0012997,0
0.030112,0.0012125,-1.25E-20
0.030071,0.0011297,8.09E-22
0.029991,0.001051,1.43E-20
0.029871,0.00097609,-7.70E-21
0.02971,0.00090459,9.35E-21
0.029506,0.00083621,0
0.029255,0.00077064,0
0.028958,0.00070763,1.05E-20
0.028614,0.00064693,-1.13E-20
0.028223,0.00058839,-7.69E-22
0.027787,0.00053189,6.58E-21
0.027306,0.00047741,-6.17E-21
0.026784,0.00042497,9.52E-22
0.026221,0.00037466,5.10E-22
0.025617,0.0003266,-5.47E-22
0.024968,0.00028097,-9.37E-21
0.02427,0.00023794,8.83E-21
0.023514,0.00019769,5.81E-21
0.022688,0.00016044,-6.34E-21
0.021772,0.0001264,4.12E-22
0.020741,9.58E-05,-4.56E-21
0.019558,6.88E-05,4.12E-21
0.018167,4.56E-05,0
0.016478,2.65E-05,2.47E-21
0.014323,1.17E-05,-3.56E-21
0.011296,1.70E-06,1.30E-21
0.0056516,-1.58E-06,4.93E-22
0.002919,0.002933,1.05E-18
0.0054556,0.005568,-5.93E-19
0.0065696,0.0066279,0
0.0072584,0.007216,2.00E-19
0.007787,0.0076136,-1.46E-19
0.0082439,0.0079129,-3.33E-22
0.0086688,0.0081533,9.26E-20
0.0090829,0.0083538,-6.13E-22
0.0094991,0.008525,-6.91E-20
0.009926,0.0086722,6.07E-20
0.01037,0.0087982,-5.54E-20
0.010836,0.0089036,1.91E-22
0.011328,0.008988,-4.58E-20
0.011847,0.0090497,4.32E-20
0.012396,0.0090864,-1.98E-20
0.012975,0.0090951,3.74E-20
0.013583,0.0090728,-1.81E-20
0.014218,0.0090163,1.59E-20
0.014878,0.0089226,-1.60E-20
0.015557,0.0087896,0
0.01625,0.0086162,0
0.016951,0.0084025,1.33E-20
0.017654,0.0081502,-1.33E-20
0.018353,0.0078626,-3.83E-22
0.019042,0.0075443,0
0.019717,0.0072013,3.64E-22
0.020376,0.0068401,7.39E-22
0.021016,0.0064677,1.13E-20
0.021637,0.006091,-1.09E-20
0.022241,0.0057164,-3.52E-22
0.022828,0.0053494,-1.23E-20
0.0234,0.0049946,1.25E-20
0.02396,0.0046555,0
0.024507,0.0043348,-1.20E-20
0.025042,0.0040339,2.45E-20
0.025566,0.0037537,-1.17E-20
0.026075,0.0034941,7.91E-22
0.026569,0.0032546,-8.14E-22
0.027043,0.0030341,1.45E-20
0.027494,0.0028314,-1.31E-20
0.027919,0.0026447,9.14E-22
0.028314,0.0024727,0
0.028676,0.0023135,1.65E-20
0.029003,0.0021659,-3.21E-20
0.029291,0.0020284,9.33E-21
0.029541,0.0019,1.08E-20
0.029752,0.0017795,-9.04E-21
0.029925,0.0016663,1.06E-20
0.030058,0.0015596,0
0.030154,0.0014588,-6.46E-22
0.030213,0.0013635,-6.83E-22
0.030236,0.0012731,0
0.030222,0.0011875,0
0.030171,0.0011061,-1.41E-20
0.030082,0.0010287,-2.33E-23
0.029955,0.00095488,1.53E-20
0.029786,0.00088442,0
0.029575,0.00081698,-9.52E-21
0.029318,0.00075228,9.68E-21
0.029017,0.00069007,6.51E-22
0.028669,0.00063014,7.03E-22
0.028275,0.00057234,0
0.027837,0.00051659,6.55E-21
0.027357,0.00046287,-1.41E-20
0.026835,0.00041122,-5.17E-24
0.026274,0.00036175,8.58E-21
0.02567,0.00031459,-5.39E-22
0.025022,0.00026989,0
0.024324,0.00022785,6.32E-22
0.023567,0.00018865,5.11E-21
0.022737,0.00015248,-5.58E-21
0.021816,0.00011955,0
0.020777,9.01E-05,4.57E-22
0.019583,6.42E-05,4.11E-21
0.018178,4.22E-05,-4.43E-21
0.016472,2.41E-05,3.53E-22
0.014299,1.03E-05,3.54E-21
0.011246,1.03E-06,-5.49E-21
0.0055849,-1.98E-06,-4.91E-22
0.003218,0.0032812,-9.89E-19
0.0059753,0.0062147,0
0.0071974,0.0073857,-1.41E-22
0.0079588,0.0080282,-9.02E-23
0.0085453,0.0084557,0
0.0090539,0.0087713,1.05E-22
0.0095276,0.0090184,1.68E-22
0.0099894,0.0092182,7.26E-20
0.010453,0.0093818,-1.27E-19
0.010927,0.009515,7.74E-22
0.011419,0.0096204,5.05E-20
0.011932,0.0096985,-4.51E-20
0.012468,0.0097485,4.20E-20
0.013031,0.0097686,3.79E-20
0.013619,0.0097565,-3.62E-20
0.014232,0.0097095,0
0.014868,0.0096249,0
0.015522,0.0095007,3.49E-22
0.016191,0.0093352,-1.36E-20
0.016869,0.0091283,3.53E-22
0.017549,0.0088807,1.27E-20
0.018226,0.0085951,1.70E-23
0.018894,0.0082753,0
0.019548,0.0079265,5.41E-22
0.020185,0.0075551,0
0.020802,0.0071679,1.05E-20
0.021398,0.0067718,-2.20E-20
0.021975,0.0063736,1.15E-20
0.022533,0.0059793,0
0.023074,0.0055942,-1.04E-20
0.023602,0.0052225,1.09E-20
0.024117,0.0048675,-3.38E-22
0.024624,0.0045316,1.13E-20
0.025121,0.0042162,3.89E-22
0.025609,0.003922,4.47E-23
0.026088,0.0036492,-1.21E-20
0.026556,0.0033971,-7.89E-22
0.027011,0.003165,1.60E-21
0.027448,0.0029515,0
0.027864,0.0027551,-2.01E-23
0.028257,0.0025744,0
0.028621,0.0024077,0
0.028955,0.0022534,9.41E-22
0.029255,0.0021102,-1.48E-20
0.02952,0.0019767,1.49E-20
0.029749,0.0018519,-9.12E-21
0.02994,0.0017347,-2.69E-23
0.030095,0.0016245,1.87E-20
0.030213,0.0015205,-9.80E-21
0.030295,0.0014223,6.51E-22
0.030341,0.0013293,1.16E-20
0.030352,0.0012411,2.64E-23
0.030328,0.0011574,-1.24E-20
0.030268,0.0010777,0
0.030171,0.001002,4.41E-22
0.030035,0.00092964,0
0.029859,0.00086053,0
0.029641,0.00079432,-8.93E-21
0.029379,0.00073077,-1.27E-23
0.029072,0.00066963,2.09E-20
0.02872,0.00061072,-1.20E-20
0.028324,0.0005539,-1.18E-20
0.027885,0.00049913,-1.13E-23
0.027405,0.0004464,1.40E-20
0.026884,0.00039577,0
0.026323,0.00034734,-5.05E-22
0.02572,0.00030126,5.42E-22
0.025073,0.00025769,2.88E-22
0.024374,0.00021681,-5.32E-21
0.023615,0.00017881,5.77E-21
0.022781,0.00014389,5.19E-21
0.021853,0.00011222,-6.72E-21
0.020805,8.40E-05,0
0.019599,5.94E-05,-4.09E-21
0.01818,3.86E-05,4.12E-21
0.016458,2.16E-05,1.74E-22
0.014265,8.79E-06,-3.52E-21
0.011188,3.51E-07,7.38E-21
0.0055132,-2.39E-06,-3.37E-21
0.0036902,0.0037506,4.54E-22
0.0067343,0.0070302,0
0.008087,0.0083057,1.36E-22
0.0089328,0.0089874,8.67E-23
0.0095852,0.0094269,1.24E-19
0.010151,0.0097393,-9.69E-20
0.010678,0.0099727,7.73E-20
0.011192,0.01015,-6.60E-20
0.011705,0.010284,0
0.012228,0.010381,5.40E-23
0.012766,0.010442,0
0.013322,0.010468,-7.35E-23
0.013897,0.010459,6.69E-23
0.014493,0.010413,0
0.015108,0.010328,-1.52E-20
0.015738,0.010203,4.15E-22
0.016381,0.010036,3.93E-22
0.01703,0.0098274,1.28E-20
0.017682,0.0095774,-2.87E-22
0.01833,0.0092881,0
0.018968,0.0089632,1.81E-22
0.019593,0.0086074,1.75E-22
0.020199,0.0082263,1.53E-22
0.020784,0.0078267,-1.65E-22
0.021348,0.0074154,0
0.02189,0.006999,-1.48E-22
0.022412,0.0065837,-9.99E-21
0.022916,0.0061752,-3.08E-22
0.023405,0.005778,1.98E-20
0.023881,0.0053957,-1.01E-20
0.024348,0.005031,0
0.024808,0.0046859,3.36E-22
0.025262,0.0043616,-3.29E-22
0.025711,0.0040586,-6.90E-22
0.026154,0.003777,0
0.026591,0.0035163,1.14E-20
0.027019,0.0032757,-2.42E-20
0.027436,0.0030541,1.17E-20
0.027838,0.0028503,0
0.028221,0.0026626,-8.47E-22
0.028582,0.0024897,0
0.028918,0.0023299,1.40E-20
0.029224,0.0021818,-1.64E-20
0.029499,0.0020441,-1.61E-20
0.029741,0.0019156,1.67E-20
0.029949,0.0017952,-5.33E-22
0.030122,0.0016821,-5.49E-22
0.030259,0.0015756,-9.29E-21
0.030362,0.0014749,-3.14E-23
0.030431,0.0013797,2.05E-20
0.030465,0.0012895,3.06E-23
0.030465,0.0012039,-1.12E-20
0.030431,0.0011225,-3.83E-22
0.030361,0.001045,-1.36E-20
0.030255,0.00097114,1.37E-20
0.030112,0.00090062,-7.65E-21
0.029928,0.00083315,1.65E-20
0.029704,0.00076846,5.75E-22
0.029436,0.00070631,-9.33E-21
0.029125,0.00064649,-6.54E-22
0.028769,0.00058884,3.49E-22
0.028371,0.00053325,-3.80E-22
0.02793,0.00047968,0
0.027449,0.00042816,6.75E-21
0.026929,0.00037874,-7.46E-21
0.026369,0.00033156,-2.49E-22
0.025766,0.00028676,0
0.025119,0.00024449,-9.54E-21
0.024419,0.00020496,1.03E-20
0.023656,0.00016833,5.07E-21
0.022817,0.00013479,-5.54E-21
0.021882,0.00010453,-6.30E-21
0.020824,7.77E-05,7.23E-21
0.019606,5.45E-05,0
0.018173,3.50E-05,2.94E-22
0.016433,1.92E-05,-1.75E-22
0.014221,7.41E-06,0
0.011121,-2.40E-07,-2.71E-21
0.0054368,-2.75E-06,3.08E-21
0.004399,0.0043422,-8.17E-19
0.0078265,0.0079897,4.59E-19
0.0093385,0.0093494,0
0.01028,0.010046,-1.53E-19
0.011003,0.010471,1.11E-19
0.011628,0.010754,-8.33E-20
0.012208,0.010947,1.30E-21
0.012769,0.011075,5.71E-20
0.013328,0.011151,0
0.013891,0.011181,4.16E-20
0.014464,0.011169,-3.79E-20
0.015048,0.011116,6.95E-23
0.015644,0.01102,3.00E-20
0.01625,0.010883,-2.85E-20
0.016864,0.010703,0
0.017481,0.010481,0
0.018096,0.010218,-1.12E-20
0.018705,0.0099164,1.09E-20
0.019303,0.0095797,1.02E-20
0.019886,0.0092122,-2.18E-22
0.020449,0.0088195,-1.74E-22
0.020991,0.0084079,-1.85E-20
0.02151,0.0079839,9.05E-21
0.022007,0.0075538,0
0.022483,0.0071239,0
0.02294,0.0066994,2.14E-22
0.023382,0.0062848,9.23E-21
0.023811,0.0058838,-9.30E-21
0.02423,0.0054992,9.54E-21
0.024643,0.0051328,-9.51E-21
0.025053,0.0047862,0
0.025459,0.0044599,9.95E-21
0.025865,0.0041544,-9.97E-21
0.026269,0.0038696,3.40E-22
0.02667,0.0036052,-1.11E-20
0.027068,0.0033604,4.31E-22
0.027459,0.0031344,-1.05E-22
0.027841,0.0029259,1.20E-20
0.02821,0.0027338,0
0.028562,0.0025565,1.32E-20
0.028893,0.0023928,-2.74E-20
0.029201,0.0022412,1.44E-20
0.029482,0.0021004,1.53E-20
0.029733,0.0019691,-1.59E-20
0.029954,0.0018463,0
0.030142,0.0017311,8.41E-21
0.030296,0.0016226,-7.94E-21
0.030418,0.0015203,0
0.030506,0.0014235,3.01E-22
0.030561,0.0013318,0
0.030584,0.0012447,-1.08E-20
0.030573,0.001162,2.23E-20
0.030529,0.0010833,-1.21E-20
0.030451,0.0010083,4.14E-22
0.030336,0.00093667,0
0.030185,0.00086822,7.64E-21
0.029995,0.00080265,-8.49E-21
0.029763,0.00073973,8.91E-21
0.02949,0.00067923,-1.98E-20
0.029174,0.00062096,1.02E-20
0.028815,0.0005648,-3.52E-22
0.028414,0.00051065,-1.87E-22
0.027973,0.0004585,0
0.027492,0.00040839,-6.51E-21
0.026971,0.00036039,7.43E-21
0.026411,0.00031465,8.10E-21
0.025809,0.0002713,-8.56E-21
0.02516,0.00023052,0
0.024458,0.00019249,-1.55E-22
0.023692,0.00015739,5.40E-21
0.022847,0.00012539,-5.89E-21
0.021904,9.67E-05,0
0.020835,7.14E-05,3.60E-21
0.019604,4.96E-05,1.27E-22
0.018155,3.14E-05,-4.66E-21
0.0164,1.69E-05,0
0.014169,6.17E-06,0
0.011047,-6.95E-07,-2.38E-21
0.0053569,-3.02E-06,3.96E-21
0.0054188,0.0050491,-3.97E-23
0.0093456,0.0090463,-3.83E-19
0.011047,0.010448,2.06E-19
0.012095,0.01112,-3.36E-23
0.01289,0.011494,0
0.013569,0.01171,-2.87E-23
0.014194,0.011826,1.70E-23
0.014791,0.011868,0
0.015378,0.011851,-3.86E-20
0.015959,0.011782,3.46E-20
0.01654,0.011665,-2.96E-20
0.01712,0.011502,2.74E-20
0.0177,0.011296,2.41E-20
0.018275,0.011048,-7.15E-22
0.018843,0.01076,-2.12E-20
0.0194,0.010436,-8.57E-24
0.019942,0.010079,0
0.020466,0.0096942,0
0.02097,0.009287,-1.52E-23
0.021451,0.0088632,8.23E-21
0.021909,0.008429,-8.17E-21
0.022346,0.0079903,0
0.022762,0.0075526,-8.10E-21
0.02316,0.0071207,8.04E-21
0.023543,0.0066986,-8.19E-21
0.023915,0.0062895,8.17E-21
0.024278,0.0058958,0
0.024636,0.0055193,1.39E-22
0.024992,0.005161,-3.38E-23
0.025348,0.0048217,-6.98E-23
0.025704,0.0045017,7.21E-23
0.026064,0.0042011,1.55E-22
0.026425,0.0039198,-1.01E-20
0.026789,0.0036574,-1.35E-22
0.027153,0.0034135,-1.33E-22
0.027515,0.0031873,1.09E-20
0.027872,0.0029779,0
0.028222,0.0027843,1.91E-22
0.02856,0.0026053,1.25E-20
0.028883,0.0024397,-1.31E-20
0.029188,0.0022862,0
0.02947,0.0021436,1.44E-20
0.029727,0.0020108,-2.92E-20
0.029956,0.0018866,1.51E-20
0.030156,0.0017702,0
0.030325,0.0016607,-8.23E-21
0.030463,0.0015574,8.44E-21
0.030569,0.0014596,0
0.030644,0.0013671,-9.97E-21
0.030686,0.0012792,1.02E-20
0.030698,0.0011957,8.39E-23
0.030677,0.0011162,4.51E-22
0.030623,0.0010404,1.93E-22
0.030536,0.00096811,-1.32E-20
0.030414,0.00089902,1.41E-20
0.030255,0.00083288,0
0.030058,0.00076946,8.50E-21
0.02982,0.00070853,-1.78E-20
0.029542,0.0006499,2.87E-22
0.029221,0.0005934,2.09E-20
0.028859,0.00053893,-1.12E-20
0.028456,0.00048642,1.89E-22
0.028013,0.00043589,0
0.027532,0.00038738,-7.19E-21
0.027011,0.00034099,-6.32E-23
0.026451,0.00029685,8.07E-21
0.025848,0.00025513,-8.53E-21
0.025198,0.00021599,9.25E-21
0.024493,0.00017961,5.12E-21
0.023722,0.00014616,-5.38E-21
0.02287,0.00011583,0
0.021918,8.87E-05,-5.02E-23
0.020838,6.50E-05,0
0.019594,4.48E-05,-9.56E-23
0.01813,2.81E-05,0
0.016358,1.48E-05,0
0.014109,5.10E-06,3.41E-21
0.010967,-1.01E-06,-5.04E-21
0.0052753,-3.20E-06,0
0.0069457,0.0058826,-5.66E-19
0.011503,0.010146,-2.02E-23
0.013408,0.011499,-1.56E-19
0.014549,0.012071,1.00E-19
0.015391,0.01233,0
0.016096,0.012423,-8.54E-24
0.016729,0.012411,1.15E-23
0.017322,0.012323,0
0.017888,0.012174,0
0.018436,0.011973,0
0.018968,0.011726,-7.39E-24
0.019485,0.011439,-1.13E-23
0.019985,0.011116,-1.03E-23
0.020468,0.01076,0
0.020931,0.010377,-7.91E-21
0.021373,0.0099728,7.69E-21
0.021792,0.0095516,0
0.02219,0.0091192,0
0.022566,0.0086812,1.51E-23
0.022922,0.0082425,0
0.02326,0.0078078,1.48E-23
0.023583,0.0073807,0
0.023894,0.0069644,-3.36E-24
0.024196,0.0065612,3.45E-24
0.024493,0.0061728,0
0.024788,0.0058004,0
0.025082,0.0054444,0
0.025379,0.0051054,8.36E-21
0.02568,0.0047836,1.98E-22
0.025987,0.0044789,-8.71E-21
0.026299,0.0041914,-7.33E-23
0.026617,0.0039208,9.61E-21
0.026941,0.0036671,-9.80E-21
0.027269,0.0034297,-1.03E-20
0.027599,0.0032083,-1.34E-22
0.027929,0.0030022,1.11E-20
0.028256,0.0028107,-2.22E-23
0.028577,0.0026329,1.20E-20
0.028888,0.0024679,-2.48E-20
0.029184,0.0023147,-9.29E-25
0.029463,0.0021721,1.34E-20
0.029722,0.0020392,2.72E-23
0.029957,0.0019148,-1.15E-22
0.030165,0.0017983,1.20E-22
0.030346,0.0016886,-3.08E-23
0.030498,0.0015852,8.21E-21
0.030621,0.0014873,-1.75E-20
0.030713,0.0013946,9.13E-21
0.030774,0.0013065,0
0.030806,0.0012228,0
0.030806,0.001143,-1.06E-22
0.030776,0.001067,-1.13E-22
