"coords:0","coords:1","coords:2"
7.012,2.9449,0.05
7.0112,2.9568,0.05
7.0104,2.9677,0.05
7.0097,2.9778,0.05
7.0091,2.9872,0.05
7.0085,2.9959,0.05
7.2478,0.28061,0.05
7.2472,0.28912,0.05
7.2466,0.29834,0.05
7.2459,0.30831,0.05
7.2452,0.3191,0.05
7.2444,0.33077,0.05
7.2436,0.34337,0.05
7.2427,0.35697,0.05
7.2417,0.37164,0.05
7.2407,0.38745,0.05
7.2396,0.40447,0.05
7.2383,0.42278,0.05
7.237,0.44246,0.05
7.2356,0.46357,0.05
7.2341,0.48619,0.05
7.2325,0.51041,0.05
7.2308,0.5363,0.05
7.229,0.56392,0.05
7.227,0.59336,0.05
7.2249,0.62467,0.05
7.2227,0.6579,0.05
7.2204,0.69312,0.05
7.2179,0.73036,0.05
7.2153,0.76965,0.05
7.2126,0.811,0.05
7.2097,0.85443,0.05
7.2067,0.8999,0.05
7.2035,0.94741,0.05
7.2002,0.99689,0.05
7.1968,1.0483,0.05
7.1933,1.1015,0.05
7.1897,1.1564,0.05
7.1859,1.2129,0.05
7.1821,1.2708,0.05
7.1781,1.3301,0.05
7.1741,1.3904,0.05
7.1701,1.4515,0.05
7.166,1.5134,0.05
7.1618,1.5757,0.05
7.1577,1.6383,0.05
7.1535,1.7008,0.05
7.1494,1.7631,0.05
7.1453,1.825,0.05
7.1412,1.8862,0.05
7.1372,1.9465,0.05
7.1333,2.0057,0.05
7.1295,2.0636,0.05
7.1257,2.1201,0.05
7.1221,2.175,0.05
7.1185,2.2282,0.05
7.1151,2.2796,0.05
7.1118,2.3291,0.05
7.1087,2.3766,0.05
7.1057,2.4221,0.05
7.1028,2.4655,0.05
7.1,2.5069,0.05
7.0974,2.5462,0.05
7.095,2.5834,0.05
7.0926,2.6186,0.05
7.0904,2.6519,0.05
7.0883,2.6832,0.05
7.0864,2.7126,0.05
7.0846,2.7402,0.05
7.0828,2.7661,0.05
7.0812,2.7903,0.05
7.0797,2.813,0.05
7.0783,2.8341,0.05
7.077,2.8537,0.05
7.0758,2.8721,0.05
7.0747,2.8891,0.05
7.0736,2.9049,0.05
7.0727,2.9196,0.05
7.0718,2.9332,0.05
7.0709,2.9458,0.05
7.0702,2.9574,0.05
7.0694,2.9682,0.05
7.0688,2.9782,0.05
7.0682,2.9874,0.05
7.0676,2.9959,0.05
7.295,0.32425,0.05
7.2945,0.33263,0.05
7.2939,0.3417,0.05
7.2933,0.35151,0.05
7.2926,0.36213,0.05
7.2919,0.37361,0.05
7.2911,0.386,0.05
7.2903,0.39939,0.05
7.2894,0.41382,0.05
7.2884,0.42938,0.05
7.2873,0.44613,0.05
7.2862,0.46415,0.05
7.285,0.4835,0.05
7.2837,0.50427,0.05
7.2823,0.52654,0.05
7.2808,0.55037,0.05
7.2792,0.57584,0.05
7.2775,0.60302,0.05
7.2756,0.63198,0.05
7.2737,0.66279,0.05
7.2716,0.69549,0.05
7.2694,0.73014,0.05
7.2671,0.76679,0.05
7.2647,0.80544,0.05
7.2621,0.84613,0.05
7.2595,0.88886,0.05
7.2566,0.93361,0.05
7.2537,0.98035,0.05
7.2506,1.029,0.05
7.2474,1.0796,0.05
7.2441,1.132,0.05
7.2407,1.186,0.05
7.2372,1.2416,0.05
7.2336,1.2986,0.05
7.23,1.3569,0.05
7.2262,1.4162,0.05
7.2224,1.4764,0.05
7.2186,1.5373,0.05
7.2147,1.5986,0.05
7.2109,1.6601,0.05
7.207,1.7217,0.05
7.2031,1.783,0.05
7.1993,1.8438,0.05
7.1955,1.904,0.05
7.1918,1.9634,0.05
7.1881,2.0216,0.05
7.1845,2.0786,0.05
7.181,2.1342,0.05
7.1776,2.1883,0.05
7.1743,2.2406,0.05
7.1711,2.2912,0.05
7.168,2.3399,0.05
7.1651,2.3866,0.05
7.1623,2.4314,0.05
7.1596,2.4741,0.05
7.157,2.5148,0.05
7.1546,2.5534,0.05
7.1523,2.5901,0.05
7.1501,2.6247,0.05
7.148,2.6574,0.05
7.1461,2.6883,0.05
7.1443,2.7172,0.05
7.1426,2.7444,0.05
7.141,2.7699,0.05
7.1395,2.7937,0.05
7.1381,2.816,0.05
7.1368,2.8367,0.05
7.1355,2.8561,0.05
7.1344,2.8741,0.05
7.1333,2.8909,0.05
7.1324,2.9064,0.05
7.1315,2.9208,0.05
7.1306,2.9342,0.05
7.1298,2.9466,0.05
7.1291,2.9581,0.05
7.1284,2.9687,0.05
7.1278,2.9785,0.05
7.1272,2.9876,0.05
7.1267,2.996,0.05
7.3417,0.3685,0.05
7.3412,0.37674,0.05
7.3407,0.38566,0.05
7.3401,0.39531,0.05
7.3395,0.40575,0.05
7.3388,0.41704,0.05
7.3381,0.42923,0.05
7.3373,0.44239,0.05
7.3365,0.45659,0.05
7.3356,0.47189,0.05
7.3346,0.48836,0.05
7.3335,0.50608,0.05
7.3324,0.52512,0.05
7.3312,0.54554,0.05
7.3299,0.56744,0.05
7.3285,0.59088,0.05
7.327,0.61592,0.05
7.3254,0.64266,0.05
7.3237,0.67114,0.05
7.3219,0.70144,0.05
7.32,0.7336,0.05
7.318,0.76768,0.05
7.3159,0.80372,0.05
7.3136,0.84173,0.05
7.3113,0.88175,0.05
7.3088,0.92377,0.05
7.3061,0.96778,0.05
7.3034,1.0137,0.05
7.3006,1.0616,0.05
7.2976,1.1114,0.05
7.2946,1.1628,0.05
7.2914,1.216,0.05
7.2882,1.2707,0.05
7.2849,1.3267,0.05
7.2815,1.384,0.05
7.278,1.4424,0.05
7.2745,1.5016,0.05
7.2709,1.5614,0.05
7.2674,1.6217,0.05
7.2638,1.6823,0.05
7.2602,1.7428,0.05
7.2566,1.8031,0.05
7.2531,1.863,0.05
7.2495,1.9222,0.05
7.2461,1.9805,0.05
7.2427,2.0378,0.05
7.2394,2.0939,0.05
7.2361,2.1486,0.05
7.233,2.2017,0.05
7.2299,2.2532,0.05
7.227,2.3029,0.05
7.2241,2.3508,0.05
7.2214,2.3968,0.05
7.2188,2.4408,0.05
7.2163,2.4828,0.05
7.2139,2.5228,0.05
7.2117,2.5608,0.05
7.2095,2.5969,0.05
7.2075,2.6309,0.05
7.2056,2.6631,0.05
7.2038,2.6934,0.05
7.2021,2.7219,0.05
7.2005,2.7486,0.05
7.199,2.7737,0.05
7.1976,2.7971,0.05
7.1963,2.819,0.05
7.1951,2.8394,0.05
7.194,2.8585,0.05
7.193,2.8762,0.05
7.192,2.8927,0.05
7.1911,2.908,0.05
7.1902,2.9222,0.05
7.1894,2.9353,0.05
7.1887,2.9475,0.05
7.1881,2.9588,0.05
7.1874,2.9692,0.05
7.1869,2.9789,0.05
7.1863,2.9878,0.05
7.1858,2.996,0.05
7.3881,0.41305,0.05
7.3876,0.42114,0.05
7.3872,0.42991,0.05
7.3866,0.4394,0.05
7.3861,0.44967,0.05
7.3854,0.46076,0.05
7.3848,0.47275,0.05
7.3841,0.48569,0.05
7.3833,0.49965,0.05
7.3825,0.51469,0.05
7.3816,0.53088,0.05
7.3806,0.5483,0.05
7.3796,0.56701,0.05
7.3784,0.58709,0.05
7.3773,0.60862,0.05
7.376,0.63166,0.05
7.3746,0.65628,0.05
7.3732,0.68256,0.05
7.3716,0.71057,0.05
7.37,0.74035,0.05
7.3682,0.77197,0.05
7.3663,0.80547,0.05
7.3644,0.84089,0.05
7.3623,0.87827,0.05
7.3601,0.91761,0.05
7.3578,0.95892,0.05
7.3554,1.0022,0.05
7.3529,1.0474,0.05
7.3503,1.0944,0.05
7.3476,1.1433,0.05
7.3448,1.1939,0.05
7.3419,1.2462,0.05
7.3389,1.2999,0.05
7.3359,1.3551,0.05
7.3328,1.4114,0.05
7.3296,1.4687,0.05
7.3264,1.5269,0.05
7.3231,1.5858,0.05
7.3198,1.6451,0.05
7.3165,1.7046,0.05
7.3132,1.7641,0.05
7.3099,1.8234,0.05
7.3067,1.8822,0.05
7.3035,1.9404,0.05
7.3003,1.9978,0.05
7.2972,2.0541,0.05
7.2941,2.1092,0.05
7.2911,2.163,0.05
7.2882,2.2152,0.05
7.2854,2.2658,0.05
7.2827,2.3147,0.05
7.2801,2.3618,0.05
7.2776,2.407,0.05
7.2752,2.4502,0.05
7.2729,2.4916,0.05
7.2707,2.5309,0.05
7.2687,2.5683,0.05
7.2667,2.6037,0.05
7.2649,2.6372,0.05
7.2631,2.6688,0.05
7.2614,2.6986,0.05
7.2599,2.7266,0.05
7.2584,2.7529,0.05
7.2571,2.7775,0.05
7.2558,2.8005,0.05
7.2546,2.8221,0.05
7.2535,2.8422,0.05
7.2525,2.8609,0.05
7.2515,2.8783,0.05
7.2506,2.8945,0.05
7.2498,2.9095,0.05
7.249,2.9235,0.05
7.2483,2.9364,0.05
7.2476,2.9484,0.05
7.247,2.9595,0.05
7.2464,2.9698,0.05
7.2459,2.9793,0.05
7.2454,2.988,0.05
7.245,2.9961,0.05
7.4343,0.45776,0.05
7.4339,0.46572,0.05
7.4335,0.47433,0.05
7.433,0.48366,0.05
7.4325,0.49374,0.05
7.4319,0.50465,0.05
7.4313,0.51643,0.05
7.4307,0.52914,0.05
7.43,0.54286,0.05
7.4292,0.55764,0.05
7.4284,0.57355,0.05
7.4275,0.59067,0.05
7.4266,0.60906,0.05
7.4255,0.6288,0.05
7.4245,0.64995,0.05
7.4233,0.67259,0.05
7.4221,0.69679,0.05
7.4207,0.72262,0.05
7.4193,0.75013,0.05
7.4178,0.7794,0.05
7.4162,0.81047,0.05
7.4145,0.8434,0.05
7.4128,0.87821,0.05
7.4109,0.91494,0.05
7.4089,0.9536,0.05
7.4068,0.99419,0.05
7.4046,1.0367,0.05
7.4023,1.0811,0.05
7.4,1.1274,0.05
7.3975,1.1754,0.05
7.395,1.2252,0.05
7.3923,1.2765,0.05
7.3896,1.3293,0.05
7.3868,1.3835,0.05
7.384,1.4388,0.05
7.3811,1.4952,0.05
7.3782,1.5524,0.05
7.3752,1.6102,0.05
7.3722,1.6685,0.05
7.3692,1.727,0.05
7.3662,1.7854,0.05
7.3632,1.8437,0.05
7.3602,1.9015,0.05
7.3573,1.9587,0.05
7.3544,2.0151,0.05
7.3516,2.0705,0.05
7.3488,2.1246,0.05
7.3461,2.1774,0.05
7.3435,2.2288,0.05
7.3409,2.2785,0.05
7.3384,2.3266,0.05
7.3361,2.3728,0.05
7.3338,2.4172,0.05
7.3316,2.4597,0.05
7.3295,2.5003,0.05
7.3275,2.539,0.05
7.3257,2.5757,0.05
7.3239,2.6105,0.05
7.3222,2.6435,0.05
7.3206,2.6745,0.05
7.3191,2.7038,0.05
7.3177,2.7313,0.05
7.3163,2.7572,0.05
7.3151,2.7814,0.05
7.3139,2.804,0.05
7.3129,2.8251,0.05
7.3118,2.8449,0.05
7.3109,2.8633,0.05
7.31,2.8804,0.05
7.3092,2.8963,0.05
7.3085,2.9111,0.05
7.3077,2.9248,0.05
7.3071,2.9375,0.05
7.3065,2.9493,0.05
7.3059,2.9602,0.05
7.3054,2.9703,0.05
7.3049,2.9796,0.05
7.3045,2.9882,0.05
7.3041,2.9962,0.05
7.4804,0.50268,0.05
7.48,0.51049,0.05
7.4796,0.51896,0.05
7.4792,0.52812,0.05
7.4787,0.53803,0.05
7.4782,0.54874,0.05
7.4776,0.56031,0.05
7.4771,0.5728,0.05
7.4764,0.58628,0.05
7.4757,0.6008,0.05
7.475,0.61643,0.05
7.4742,0.63324,0.05
7.4734,0.65131,0.05
7.4725,0.67069,0.05
7.4715,0.69147,0.05
7.4704,0.71371,0.05
7.4693,0.73749,0.05
7.4681,0.76286,0.05
7.4669,0.78989,0.05
7.4655,0.81864,0.05
7.4641,0.84916,0.05
7.4626,0.8815,0.05
7.461,0.9157,0.05
7.4593,0.95178,0.05
7.4575,0.98976,0.05
7.4556,1.0296,0.05
7.4536,1.0714,0.05
7.4516,1.115,0.05
7.4495,1.1605,0.05
7.4472,1.2077,0.05
7.4449,1.2565,0.05
7.4426,1.307,0.05
7.4401,1.3588,0.05
7.4376,1.4121,0.05
7.4351,1.4664,0.05
7.4325,1.5218,0.05
7.4298,1.578,0.05
7.4272,1.6348,0.05
7.4245,1.692,0.05
7.4218,1.7495,0.05
7.4191,1.8069,0.05
7.4164,1.8641,0.05
7.4137,1.9209,0.05
7.4111,1.9771,0.05
7.4085,2.0325,0.05
7.4059,2.0869,0.05
7.4034,2.1401,0.05
7.401,2.192,0.05
7.3986,2.2424,0.05
7.3963,2.2913,0.05
7.3941,2.3385,0.05
7.392,2.3839,0.05
7.3899,2.4275,0.05
7.388,2.4693,0.05
7.3861,2.5092,0.05
7.3843,2.5471,0.05
7.3826,2.5832,0.05
7.381,2.6174,0.05
7.3795,2.6498,0.05
7.378,2.6803,0.05
7.3767,2.709,0.05
7.3754,2.7361,0.05
7.3742,2.7614,0.05
7.3731,2.7852,0.05
7.3721,2.8075,0.05
7.3711,2.8282,0.05
7.3702,2.8476,0.05
7.3693,2.8657,0.05
7.3686,2.8825,0.05
7.3678,2.8981,0.05
7.3671,2.9127,0.05
7.3665,2.9261,0.05
7.3659,2.9386,0.05
7.3654,2.9502,0.05
7.3649,2.9609,0.05
7.3644,2.9708,0.05
7.364,2.98,0.05
7.3636,2.9884,0.05
7.3632,2.9962,0.05
7.5261,0.5479,0.05
7.5258,0.55557,0.05
7.5254,0.56388,0.05
7.525,0.57288,0.05
7.5246,0.58261,0.05
7.5242,0.59312,0.05
7.5237,0.60449,0.05
7.5232,0.61675,0.05
7.5226,0.62998,0.05
7.522,0.64424,0.05
7.5214,0.65959,0.05
7.5207,0.6761,0.05
7.5199,0.69383,0.05
7.5191,0.71287,0.05
7.5182,0.73327,0.05
7.5173,0.75511,0.05
7.5163,0.77845,0.05
7.5153,0.80336,0.05
7.5141,0.8299,0.05
7.5129,0.85813,0.05
7.5117,0.88811,0.05
7.5103,0.91986,0.05
7.5089,0.95344,0.05
7.5074,0.98887,0.05
7.5058,1.0262,0.05
7.5042,1.0653,0.05
7.5024,1.1063,0.05
7.5006,1.1492,0.05
7.4987,1.1938,0.05
7.4968,1.2401,0.05
7.4947,1.2881,0.05
7.4926,1.3376,0.05
7.4905,1.3886,0.05
7.4883,1.4408,0.05
7.486,1.4942,0.05
7.4837,1.5486,0.05
7.4813,1.6037,0.05
7.479,1.6595,0.05
7.4766,1.7157,0.05
7.4742,1.7721,0.05
7.4718,1.8285,0.05
7.4694,1.8847,0.05
7.4671,1.9405,0.05
7.4647,1.9956,0.05
7.4624,2.05,0.05
7.4602,2.1034,0.05
7.458,2.1557,0.05
7.4558,2.2066,0.05
7.4537,2.2561,0.05
7.4517,2.3041,0.05
7.4497,2.3504,0.05
7.4478,2.3951,0.05
7.446,2.4379,0.05
7.4443,2.4789,0.05
7.4426,2.5181,0.05
7.441,2.5553,0.05
7.4395,2.5908,0.05
7.4381,2.6244,0.05
7.4367,2.6561,0.05
7.4355,2.6861,0.05
7.4343,2.7143,0.05
7.4332,2.7408,0.05
7.4321,2.7658,0.05
7.4311,2.7891,0.05
7.4302,2.8109,0.05
7.4293,2.8313,0.05
7.4285,2.8504,0.05
7.4278,2.8681,0.05
7.4271,2.8846,0.05
7.4264,2.9,0.05
7.4258,2.9142,0.05
7.4252,2.9275,0.05
7.4247,2.9397,0.05
7.4242,2.9511,0.05
7.4238,2.9616,0.05
7.4234,2.9713,0.05
7.423,2.9803,0.05
7.4227,2.9886,0.05
7.4223,2.9963,0.05
7.5715,0.59349,0.05
7.5712,0.60102,0.05
7.5709,0.60918,0.05
7.5705,0.61801,0.05
7.5702,0.62756,0.05
7.5698,0.63788,0.05
7.5694,0.64903,0.05
7.5689,0.66107,0.05
7.5684,0.67405,0.05
7.5679,0.68804,0.05
7.5673,0.70311,0.05
7.5667,0.71931,0.05
7.5661,0.73672,0.05
7.5654,0.7554,0.05
7.5646,0.77542,0.05
7.5638,0.79685,0.05
7.563,0.81976,0.05
7.5621,0.84421,0.05
7.5611,0.87026,0.05
7.56,0.89796,0.05
7.5589,0.92738,0.05
7.5578,0.95854,0.05
7.5565,0.9915,0.05
7.5552,1.0263,0.05
7.5539,1.0629,0.05
7.5524,1.1013,0.05
7.5509,1.1415,0.05
7.5494,1.1836,0.05
7.5477,1.2274,0.05
7.546,1.2728,0.05
7.5442,1.3199,0.05
7.5424,1.3685,0.05
7.5405,1.4185,0.05
7.5386,1.4698,0.05
7.5367,1.5222,0.05
7.5347,1.5756,0.05
7.5326,1.6297,0.05
7.5306,1.6844,0.05
7.5285,1.7396,0.05
7.5264,1.7949,0.05
7.5244,1.8503,0.05
7.5223,1.9054,0.05
7.5203,1.9602,0.05
7.5182,2.0143,0.05
7.5162,2.0677,0.05
7.5143,2.1201,0.05
7.5124,2.1714,0.05
7.5105,2.2214,0.05
7.5087,2.27,0.05
7.5069,2.317,0.05
7.5052,2.3625,0.05
7.5035,2.4063,0.05
7.502,2.4483,0.05
7.5005,2.4886,0.05
7.499,2.527,0.05
7.4977,2.5636,0.05
7.4964,2.5984,0.05
7.4951,2.6313,0.05
7.494,2.6625,0.05
7.4929,2.6919,0.05
7.4918,2.7196,0.05
7.4908,2.7457,0.05
7.4899,2.7701,0.05
7.4891,2.793,0.05
7.4883,2.8145,0.05
7.4875,2.8345,0.05
7.4868,2.8532,0.05
7.4862,2.8706,0.05
7.4856,2.8868,0.05
7.485,2.9018,0.05
7.4845,2.9158,0.05
7.484,2.9288,0.05
7.4835,2.9408,0.05
7.4831,2.952,0.05
7.4827,2.9623,0.05
7.4824,2.9719,0.05
7.482,2.9807,0.05
7.4817,2.9889,0.05
7.4814,2.9964,0.05
7.6164,0.63954,0.05
7.6161,0.64693,0.05
7.6159,0.65493,0.05
7.6156,0.66359,0.05
7.6153,0.67295,0.05
7.615,0.68308,0.05
7.6146,0.69402,0.05
7.6142,0.70582,0.05
7.6138,0.71856,0.05
7.6134,0.73228,0.05
7.6129,0.74706,0.05
7.6124,0.76295,0.05
7.6118,0.78002,0.05
7.6112,0.79835,0.05
7.6106,0.81799,0.05
7.6099,0.83901,0.05
7.6092,0.86148,0.05
7.6084,0.88546,0.05
7.6076,0.91101,0.05
7.6067,0.93818,0.05
7.6058,0.96704,0.05
7.6048,0.99761,0.05
7.6038,1.0299,0.05
7.6027,1.064,0.05
7.6015,1.0999,0.05
7.6003,1.1376,0.05
7.5991,1.1771,0.05
7.5977,1.2183,0.05
7.5964,1.2613,0.05
7.5949,1.3059,0.05
7.5934,1.3521,0.05
7.5919,1.3997,0.05
7.5903,1.4488,0.05
7.5887,1.4991,0.05
7.5871,1.5505,0.05
7.5854,1.6028,0.05
7.5837,1.6559,0.05
7.5819,1.7096,0.05
7.5802,1.7637,0.05
7.5785,1.818,0.05
7.5767,1.8723,0.05
7.575,1.9264,0.05
7.5732,1.9801,0.05
7.5715,2.0332,0.05
7.5699,2.0855,0.05
7.5682,2.1369,0.05
7.5666,2.1872,0.05
7.565,2.2363,0.05
7.5635,2.2839,0.05
7.562,2.3301,0.05
7.5606,2.3747,0.05
7.5592,2.4177,0.05
7.5579,2.4589,0.05
7.5566,2.4984,0.05
7.5554,2.5361,0.05
7.5542,2.572,0.05
7.5531,2.6061,0.05
7.5521,2.6384,0.05
7.5511,2.669,0.05
7.5502,2.6978,0.05
7.5493,2.725,0.05
7.5485,2.7505,0.05
7.5477,2.7745,0.05
7.547,2.797,0.05
7.5463,2.818,0.05
7.5457,2.8376,0.05
7.5451,2.856,0.05
7.5445,2.873,0.05
7.544,2.8889,0.05
7.5435,2.9037,0.05
7.5431,2.9174,0.05
7.5427,2.9302,0.05
7.5423,2.942,0.05
7.542,2.9529,0.05
7.5416,2.963,0.05
7.5413,2.9724,0.05
7.5411,2.9811,0.05
7.5408,2.9891,0.05
7.5406,2.9965,0.05
7.6607,0.68609,0.05
7.6605,0.69333,0.05
7.6603,0.70117,0.05
7.6601,0.70966,0.05
7.6599,0.71884,0.05
7.6596,0.72877,0.05
7.6593,0.73949,0.05
7.659,0.75106,0.05
7.6587,0.76355,0.05
7.6583,0.777,0.05
7.6579,0.79148,0.05
7.6575,0.80706,0.05
7.6571,0.8238,0.05
7.6566,0.84176,0.05
7.6561,0.86102,0.05
7.6556,0.88163,0.05
7.655,0.90365,0.05
7.6544,0.92716,0.05
7.6537,0.9522,0.05
7.653,0.97884,0.05
7.6522,1.0071,0.05
7.6515,1.0371,0.05
7.6506,1.0688,0.05
7.6497,1.1022,0.05
7.6488,1.1374,0.05
7.6478,1.1743,0.05
7.6468,1.213,0.05
7.6457,1.2535,0.05
7.6446,1.2956,0.05
7.6435,1.3393,0.05
7.6423,1.3846,0.05
7.641,1.4313,0.05
7.6398,1.4794,0.05
7.6385,1.5287,0.05
7.6371,1.5791,0.05
7.6358,1.6304,0.05
7.6344,1.6824,0.05
7.633,1.7351,0.05
7.6316,1.7881,0.05
7.6302,1.8413,0.05
7.6288,1.8945,0.05
7.6274,1.9476,0.05
7.626,2.0002,0.05
7.6246,2.0523,0.05
7.6233,2.1036,0.05
7.6219,2.1539,0.05
7.6206,2.2032,0.05
7.6194,2.2513,0.05
7.6181,2.298,0.05
7.6169,2.3433,0.05
7.6158,2.387,0.05
7.6147,2.4292,0.05
7.6136,2.4696,0.05
7.6126,2.5083,0.05
7.6116,2.5452,0.05
7.6107,2.5804,0.05
7.6098,2.6138,0.05
7.609,2.6455,0.05
7.6082,2.6755,0.05
7.6074,2.7038,0.05
7.6067,2.7304,0.05
7.6061,2.7555,0.05
7.6054,2.779,0.05
7.6049,2.801,0.05
7.6043,2.8216,0.05
7.6038,2.8408,0.05
7.6033,2.8588,0.05
7.6029,2.8755,0.05
7.6025,2.8911,0.05
7.6021,2.9056,0.05
7.6017,2.9191,0.05
7.6014,2.9315,0.05
7.6011,2.9431,0.05
7.6008,2.9538,0.05
7.6006,2.9638,0.05
7.6003,2.973,0.05
7.6001,2.9814,0.05
7.5999,2.9893,0.05
7.5997,2.9965,0.05
7.7047,0.733,0.05
7.7046,0.74009,0.05
7.7044,0.74778,0.05
7.7043,0.75609,0.05
7.7041,0.76509,0.05
7.7039,0.77481,0.05
7.7037,0.78532,0.05
7.7034,0.79665,0.05
7.7032,0.80889,0.05
7.7029,0.82207,0.05
7.7026,0.83626,0.05
7.7023,0.85152,0.05
7.702,0.86792,0.05
7.7016,0.88552,0.05
7.7013,0.90438,0.05
7.7008,0.92457,0.05
7.7004,0.94615,0.05
7.6999,0.96918,0.05
7.6994,0.99372,0.05
7.6989,1.0198,0.05
7.6983,1.0475,0.05
7.6978,1.0769,0.05
7.6971,1.1079,0.05
7.6965,1.1407,0.05
7.6958,1.1752,0.05
7.695,1.2114,0.05
7.6943,1.2493,0.05
7.6935,1.2889,0.05
7.6926,1.3301,0.05
7.6917,1.373,0.05
7.6908,1.4173,0.05
7.6899,1.4631,0.05
7.689,1.5102,0.05
7.688,1.5585,0.05
7.687,1.6079,0.05
7.686,1.6581,0.05
7.6849,1.7091,0.05
7.6839,1.7607,0.05
7.6828,1.8127,0.05
7.6818,1.8648,0.05
7.6807,1.9169,0.05
7.6797,1.9689,0.05
7.6786,2.0205,0.05
7.6776,2.0715,0.05
7.6766,2.1217,0.05
7.6756,2.1711,0.05
7.6746,2.2194,0.05
7.6736,2.2665,0.05
7.6727,2.3123,0.05
7.6718,2.3566,0.05
7.6709,2.3995,0.05
7.6701,2.4407,0.05
7.6693,2.4803,0.05
7.6685,2.5182,0.05
7.6678,2.5544,0.05
7.6671,2.5889,0.05
7.6664,2.6217,0.05
7.6658,2.6527,0.05
7.6652,2.6821,0.05
7.6646,2.7098,0.05
7.6641,2.7359,0.05
7.6636,2.7604,0.05
7.6631,2.7834,0.05
7.6627,2.805,0.05
7.6623,2.8252,0.05
7.6619,2.8441,0.05
7.6615,2.8617,0.05
7.6612,2.8781,0.05
7.6609,2.8933,0.05
7.6606,2.9075,0.05
7.6603,2.9207,0.05
7.6601,2.9329,0.05
7.6599,2.9443,0.05
7.6597,2.9548,0.05
7.6595,2.9645,0.05
7.6593,2.9735,0.05
7.6591,2.9818,0.05
7.6589,2.9895,0.05
7.6588,2.9966,0.05
7.7488,0.77981,0.05
7.7487,0.78676,0.05
7.7486,0.79428,0.05
7.7485,0.80243,0.05
7.7484,0.81124,0.05
7.7483,0.82076,0.05
7.7481,0.83105,0.05
7.748,0.84215,0.05
7.7478,0.85413,0.05
7.7476,0.86704,0.05
7.7474,0.88094,0.05
7.7472,0.89589,0.05
7.747,0.91195,0.05
7.7467,0.92918,0.05
7.7465,0.94765,0.05
7.7462,0.96743,0.05
7.7459,0.98856,0.05
7.7456,1.0111,0.05
7.7453,1.0351,0.05
7.7449,1.0607,0.05
7.7445,1.0878,0.05
7.7441,1.1166,0.05
7.7437,1.147,0.05
7.7433,1.1791,0.05
7.7428,1.2128,0.05
7.7423,1.2483,0.05
7.7418,1.2854,0.05
7.7412,1.3242,0.05
7.7407,1.3646,0.05
7.7401,1.4066,0.05
7.7395,1.45,0.05
7.7389,1.4948,0.05
7.7382,1.541,0.05
7.7376,1.5883,0.05
7.7369,1.6366,0.05
7.7362,1.6858,0.05
7.7355,1.7358,0.05
7.7348,1.7863,0.05
7.7341,1.8372,0.05
7.7334,1.8882,0.05
7.7327,1.9393,0.05
7.732,1.9902,0.05
7.7312,2.0407,0.05
7.7306,2.0906,0.05
7.7299,2.1399,0.05
7.7292,2.1882,0.05
7.7285,2.2355,0.05
7.7279,2.2816,0.05
7.7273,2.3265,0.05
7.7267,2.3699,0.05
7.7261,2.4119,0.05
7.7255,2.4523,0.05
7.725,2.4911,0.05
7.7245,2.5282,0.05
7.724,2.5636,0.05
7.7235,2.5974,0.05
7.723,2.6295,0.05
7.7226,2.6599,0.05
7.7222,2.6886,0.05
7.7218,2.7158,0.05
7.7215,2.7413,0.05
7.7211,2.7654,0.05
7.7208,2.7879,0.05
7.7205,2.809,0.05
7.7203,2.8288,0.05
7.72,2.8473,0.05
7.7198,2.8645,0.05
7.7195,2.8806,0.05
7.7193,2.8955,0.05
7.7191,2.9094,0.05
7.719,2.9223,0.05
7.7188,2.9343,0.05
7.7186,2.9454,0.05
7.7185,2.9557,0.05
7.7184,2.9652,0.05
7.7182,2.974,0.05
7.7181,2.9822,0.05
7.718,2.9897,0.05
7.7179,2.9967,0.05
7.7937,0.8259,0.05
7.7936,0.8327,0.05
7.7936,0.84007,0.05
7.7935,0.84805,0.05
7.7934,0.85667,0.05
7.7934,0.866,0.05
7.7933,0.87607,0.05
7.7932,0.88695,0.05
7.7931,0.89868,0.05
7.793,0.91132,0.05
7.7929,0.92493,0.05
7.7928,0.93956,0.05
7.7927,0.95529,0.05
7.7926,0.97217,0.05
7.7924,0.99026,0.05
7.7923,1.0096,0.05
7.7921,1.0303,0.05
7.7919,1.0524,0.05
7.7918,1.0759,0.05
7.7916,1.101,0.05
7.7914,1.1275,0.05
7.7912,1.1557,0.05
7.7909,1.1855,0.05
7.7907,1.2169,0.05
7.7904,1.2499,0.05
7.7902,1.2847,0.05
7.7899,1.321,0.05
7.7896,1.359,0.05
7.7893,1.3985,0.05
7.789,1.4396,0.05
7.7886,1.4822,0.05
7.7883,1.5261,0.05
7.788,1.5713,0.05
7.7876,1.6176,0.05
7.7872,1.6649,0.05
7.7869,1.7131,0.05
7.7865,1.762,0.05
7.7861,1.8115,0.05
7.7857,1.8613,0.05
7.7854,1.9113,0.05
7.785,1.9613,0.05
7.7846,2.0111,0.05
7.7842,2.0606,0.05
7.7838,2.1095,0.05
7.7835,2.1577,0.05
7.7831,2.2051,0.05
7.7828,2.2514,0.05
7.7824,2.2966,0.05
7.7821,2.3405,0.05
7.7817,2.383,0.05
7.7814,2.4241,0.05
7.7811,2.4636,0.05
7.7808,2.5016,0.05
7.7806,2.538,0.05
7.7803,2.5727,0.05
7.78,2.6058,0.05
